Date,Close,chg
10/13/2000,1374.75,3.170731707
10/16/2000,1380.5,0.418257865
10/17/2000,1348.5,-2.318000724
10/18/2000,1342.25,-0.463477938
10/19/2000,1390.25,3.576084932
10/20/2000,1399.25,0.647365582
10/23/2000,1405.5,0.446667858
10/24/2000,1392.75,-0.90715048
10/25/2000,1362.5,-2.171961946
10/26/2000,1359.5,-0.220183486
10/27/2000,1388.5,2.133137183
10/30/2000,1401.25,0.918257112
10/31/2000,1427.5,1.873327386
11/1/2000,1422.75,-0.332749562
11/2/2000,1423.5,0.052714813
11/3/2000,1425.25,0.122936424
11/6/2000,1434,0.613927381
11/7/2000,1432.25,-0.122036262
11/8/2000,1400.5,-2.216791761
11/9/2000,1392,-0.606926098
11/10/2000,1360.75,-2.244971264
11/13/2000,1347.25,-0.992099945
11/14/2000,1382.5,2.616440898
11/15/2000,1386,0.253164557
11/16/2000,1367.75,-1.316738817
11/17/2000,1359.25,-0.6214586
11/20/2000,1336.25,-1.692109619
11/21/2000,1344.5,0.617399439
11/22/2000,1312.25,-2.398661212
11/24/2000,1336.25,1.828919794
11/27/2000,1345.5,0.692235734
11/28/2000,1328.25,-1.282051282
11/29/2000,1323.75,-0.338791643
11/30/2000,1309.5,-1.076487252
12/1/2000,1309.25,-0.019091256
12/4/2000,1318.25,0.68741646
12/5/2000,1362.75,3.375687464
12/6/2000,1343,-1.449275362
12/7/2000,1325.5,-1.303052867
12/8/2000,1341.75,1.225952471
12/11/2000,1386.5,3.335196572
12/12/2000,1383.25,-0.234403173
12/13/2000,1360.75,-1.626604012
12/14/2000,1341.75,-1.396288811
12/15/2000,1309.25,-2.422209801
12/18/2000,1329.5,1.546687035
12/19/2000,1301.25,-2.12485897
12/20/2000,1263.75,-2.88184438
12/21/2000,1272,0.652818991
12/22/2000,1310.75,3.046383648
12/26/2000,1320,0.705702842
12/27/2000,1333.25,1.003787879
12/28/2000,1336.5,0.243765235
12/29/2000,1310.5,-1.945379723
1/2/2001,1283.5,-2.060282335
1/3/2001,1342.5,4.59680561
1/4/2001,1332.5,-0.744878957
1/5/2001,1287.5,-3.377110694
1/8/2001,1293,0.427184466
1/9/2001,1292.25,-0.05800464
1/10/2001,1310.5,1.412265429
1/11/2001,1318.5,0.610454025
1/12/2001,1313.5,-0.379218809
1/16/2001,1318.75,0.39969547
1/17/2001,1325,0.473933649
1/18/2001,1339.25,1.075471698
1/19/2001,1330.75,-0.634683592
1/22/2001,1341.5,0.807815142
1/23/2001,1349.5,0.596347372
1/24/2001,1353.5,0.296406076
1/25/2001,1348.5,-0.369412634
1/26/2001,1345.75,-0.203930293
1/29/2001,1354.25,0.631618057
1/30/2001,1363.25,0.664574488
1/31/2001,1364.5,0.091692646
2/1/2001,1366,0.109930377
2/2/2001,1336.75,-2.141288433
2/5/2001,1346.25,0.710678885
2/6/2001,1339.75,-0.482822656
2/7/2001,1332.75,-0.522485538
2/8/2001,1318.75,-1.050459576
2/9/2001,1304.5,-1.08056872
2/12/2001,1317.5,0.996550402
2/13/2001,1309.75,-0.588235294
2/14/2001,1303.25,-0.496277916
2/15/2001,1317,1.055054671
2/16/2001,1288.5,-2.164009112
2/20/2001,1269,-1.51338766
2/21/2001,1239,-2.364066194
2/22/2001,1240.75,0.141242938
2/23/2001,1229.75,-0.886560548
2/26/2001,1256.75,2.195568205
2/27/2001,1247.5,-0.736025463
2/28/2001,1221.75,-2.064128257
3/1/2001,1227,0.429711479
3/2/2001,1217.5,-0.774246129
3/5/2001,1227,0.780287474
3/6/2001,1240.25,1.079869601
3/7/2001,1249.25,0.725660149
3/8/2001,1249,-0.020012007
3/9/2001,1213.5,-2.842273819
3/12/2001,1160,-4.408735064
3/13/2001,1178.5,1.594827586
3/14/2001,1148,-2.588035639
3/15/2001,1154.25,0.544425087
3/16/2001,1130.5,-2.057613169
3/19/2001,1149.25,1.65855816
3/20/2001,1121.25,-2.436371547
3/21/2001,1101.75,-1.739130435
3/22/2001,1088,-1.248014522
3/23/2001,1122.25,3.147977941
3/26/2001,1135.5,1.180663845
3/27/2001,1158.75,2.047556143
3/28/2001,1129,-2.567421791
3/29/2001,1129.75,0.066430469
3/30/2001,1143,1.172825846
4/2/2001,1118.75,-2.121609799
4/3/2001,1077.25,-3.709497207
4/4/2001,1081.75,0.417730332
4/5/2001,1124.5,3.951929743
4/6/2001,1109.5,-1.333926189
4/9/2001,1106.25,-0.292924741
4/10/2001,1141,3.141242938
4/11/2001,1142.25,0.109553024
4/12/2001,1161.25,1.663383673
4/16/2001,1151,-0.882669537
4/17/2001,1164.5,1.172893136
4/18/2001,1215.25,4.358093602
4/19/2001,1227.75,1.028594939
4/20/2001,1219.75,-0.651598452
4/23/2001,1195,-2.029104325
4/24/2001,1185.5,-0.794979079
4/25/2001,1201,1.307465205
4/26/2001,1209.5,0.707743547
4/27/2001,1227.5,1.488218272
4/30/2001,1223.25,-0.346232179
5/1/2001,1241.5,1.491927243
5/2/2001,1240,-0.120821587
5/3/2001,1223.25,-1.350806452
5/4/2001,1242.25,1.553239321
5/7/2001,1232.5,-0.78486617
5/8/2001,1232.5,0
5/9/2001,1226.75,-0.46653144
5/10/2001,1230.5,0.305685755
5/11/2001,1220.75,-0.792360829
5/14/2001,1221,0.020479214
5/15/2001,1226.5,0.45045045
5/16/2001,1257.5,2.527517326
5/17/2001,1260.5,0.238568588
5/18/2001,1264.5,0.317334391
5/21/2001,1283.5,1.502570186
5/22/2001,1281.75,-0.136345929
5/23/2001,1259.5,-1.735907938
5/24/2001,1263.5,0.317586344
5/25/2001,1248,-1.226751088
5/28/2001,1251.75,0.300480769
5/29/2001,1237.5,-1.138406231
5/30/2001,1219,-1.494949495
5/31/2001,1226.5,0.615258409
6/1/2001,1234,0.611496127
6/4/2001,1238.5,0.364667747
6/5/2001,1253.5,1.211142511
6/6/2001,1241,-0.997207818
6/7/2001,1245.5,0.362610798
6/8/2001,1235.5,-0.802890405
6/11/2001,1225,-0.849858357
6/12/2001,1223.25,-0.142857143
6/13/2001,1211.75,-0.940118537
6/14/2001,1182,-2.455126883
6/15/2001,1185,0.253807107
6/18/2001,1178.75,-0.52742616
6/19/2001,1183,0.360551432
6/20/2001,1188.25,0.443786982
6/21/2001,1202,1.157163896
6/22/2001,1194,-0.665557404
6/25/2001,1182.5,-0.963149079
6/26/2001,1179.5,-0.253699789
6/27/2001,1178,-0.127172531
6/28/2001,1186,0.679117148
6/29/2001,1190.75,0.400505902
7/2/2001,1205,1.196724753
7/3/2001,1204.25,-0.062240664
7/5/2001,1181.25,-1.909902429
7/6/2001,1152.75,-2.412698413
7/9/2001,1159.25,0.563869009
7/10/2001,1145.5,-1.18611171
7/11/2001,1144.25,-0.109122654
7/12/2001,1173.25,2.534411186
7/13/2001,1184.25,0.937566589
7/16/2001,1169.5,-1.245514038
7/17/2001,1179.5,0.855066268
7/18/2001,1171,-0.720644341
7/19/2001,1182,0.939368061
7/20/2001,1174,-0.676818951
7/23/2001,1151,-1.95911414
7/24/2001,1137.25,-1.19461338
7/25/2001,1150.5,1.165091229
7/26/2001,1164.5,1.216862234
7/27/2001,1168.75,0.364963504
7/30/2001,1168.75,0
7/31/2001,1174.25,0.470588235
8/1/2001,1180.5,0.532254631
8/2/2001,1185,0.381194409
8/3/2001,1179,-0.506329114
8/6/2001,1162,-1.441899915
8/7/2001,1166.75,0.408777969
8/8/2001,1144.5,-1.907006642
8/9/2001,1146.75,0.196592398
8/10/2001,1150.25,0.305210377
8/13/2001,1151.5,0.108672028
8/14/2001,1151.25,-0.021710812
8/15/2001,1139.75,-0.998914224
8/16/2001,1143.75,0.350954157
8/17/2001,1124.5,-1.683060109
8/20/2001,1134.75,0.911516229
8/21/2001,1115.25,-1.718440185
8/22/2001,1126.25,0.986325936
8/23/2001,1122.5,-0.332963374
8/24/2001,1146.5,2.138084633
8/27/2001,1139.5,-0.61055386
8/28/2001,1122.5,-1.491882405
8/29/2001,1111.5,-0.979955457
8/30/2001,1088.25,-2.091767881
8/31/2001,1094,0.528371238
9/4/2001,1090,-0.365630713
9/5/2001,1092.5,0.229357798
9/6/2001,1062.5,-2.745995423
9/7/2001,1042.25,-1.905882353
9/10/2001,1054.75,1.199328376
9/11/2001,1054.75,0
9/17/2001,998,-5.380421901
9/18/2001,994.5,-0.350701403
9/19/2001,973,-2.161890397
9/20/2001,939.75,-3.417266187
9/21/2001,928.5,-1.197126895
9/24/2001,963.25,3.742595584
9/25/2001,973.75,1.090059694
9/26/2001,970,-0.385109114
9/27/2001,978,0.824742268
9/28/2001,999.25,2.172801636
10/1/2001,998.75,-0.050037528
10/2/2001,1011,1.226533166
10/3/2001,1030,1.879327399
10/4/2001,1030,0
10/5/2001,1027.25,-0.266990291
10/8/2001,1020.75,-0.632757362
10/9/2001,1015.5,-0.5143277
10/10/2001,1038.75,2.289512555
10/11/2001,1055.25,1.588447653
10/12/2001,1049.5,-0.544894575
10/15/2001,1048,-0.142925202
10/16/2001,1054.25,0.596374046
10/17/2001,1031.5,-2.157932179
10/18/2001,1028.5,-0.290838585
10/19/2001,1028,-0.048614487
10/22/2001,1049,2.042801556
10/23/2001,1043.75,-0.500476644
10/24/2001,1040.5,-0.311377246
10/25/2001,1058.5,1.72993753
10/26/2001,1057.5,-0.094473311
10/29/2001,1028.5,-2.742316785
10/30/2001,1014.75,-1.336898396
10/31/2001,1011.75,-0.29563932
11/1/2001,1037.5,2.545095132
11/2/2001,1045,0.722891566
11/5/2001,1059.25,1.363636364
11/6/2001,1076.5,1.628510739
11/7/2001,1075,-0.139340455
11/8/2001,1079,0.372093023
11/9/2001,1079,0
11/12/2001,1072.25,-0.62557924
11/13/2001,1097.25,2.331545815
11/14/2001,1099,0.159489633
11/15/2001,1100.75,0.159235669
11/16/2001,1095.5,-0.476947536
11/19/2001,1109.5,1.277955272
11/20/2001,1099.75,-0.878774223
11/21/2001,1092.5,-0.659240737
11/23/2001,1108.5,1.464530892
11/26/2001,1110.75,0.202976996
11/27/2001,1106,-0.427638983
11/28/2001,1084.75,-1.921338156
11/29/2001,1100,1.405853883
11/30/2001,1095.5,-0.409090909
12/3/2001,1085,-0.958466454
12/4/2001,1103.25,1.68202765
12/5/2001,1124.25,1.903467029
12/6/2001,1124,-0.022237047
12/7/2001,1116,-0.711743772
12/10/2001,1094.75,-1.904121864
12/11/2001,1092,-0.251198904
12/12/2001,1093.5,0.137362637
12/13/2001,1071.25,-2.0347508
12/14/2001,1080.75,0.886814469
12/17/2001,1092.25,1.064075873
12/18/2001,1100,0.709544518
12/19/2001,1107.5,0.681818182
12/20/2001,1096,-1.038374718
12/21/2001,1102.75,0.615875912
12/24/2001,1101.5,-0.113352981
12/26/2001,1107.25,0.522015433
12/27/2001,1113.75,0.587039964
12/28/2001,1113.5,-0.022446689
12/31/2001,1103.5,-0.898069151
1/2/2002,1108.25,0.430448573
1/3/2002,1120.75,1.127904354
1/4/2002,1129.5,0.780727192
1/7/2002,1121,-0.752545374
1/8/2002,1117.5,-0.312221231
1/9/2002,1108.75,-0.782997763
1/10/2002,1113.25,0.405862458
1/11/2002,1102,-1.010554682
1/14/2002,1094.5,-0.680580762
1/15/2002,1103.25,0.799451804
1/16/2002,1080,-2.107409925
1/17/2002,1088.5,0.787037037
1/18/2002,1083.25,-0.482315113
1/22/2002,1075.5,-0.715439649
1/23/2002,1083.25,0.720595072
1/24/2002,1087.5,0.392337872
1/25/2002,1087.5,0
1/28/2002,1089.75,0.206896552
1/29/2002,1054.75,-3.211745813
1/30/2002,1069.75,1.422137947
1/31/2002,1084.75,1.402196775
2/1/2002,1077.75,-0.645309979
2/4/2002,1049.5,-2.621201577
2/5/2002,1043.25,-0.595521677
2/6/2002,1037.5,-0.551162233
2/7/2002,1031.25,-0.602409639
2/8/2002,1050.75,1.890909091
2/11/2002,1064.5,1.308589103
2/12/2002,1061.75,-0.258337248
2/13/2002,1073,1.059571462
2/14/2002,1071,-0.18639329
2/15/2002,1059,-1.120448179
2/19/2002,1038,-1.983002833
2/20/2002,1055.25,1.661849711
2/21/2002,1033.25,-2.084814025
2/22/2002,1046,1.233970481
2/25/2002,1063.75,1.696940727
2/26/2002,1062.25,-0.141010576
2/27/2002,1065.75,0.329489292
2/28/2002,1061.25,-0.422237861
3/1/2002,1086.75,2.402826855
3/4/2002,1106,1.771336554
3/5/2002,1103.25,-0.248643761
3/6/2002,1116.75,1.223657376
3/7/2002,1113.5,-0.291023058
3/8/2002,1118,0.404131118
3/11/2002,1120.5,0.223613596
3/12/2002,1121,0.044622936
3/13/2002,1108.75,-1.092774309
3/14/2002,1107,-0.1578354
3/15/2002,1118.25,1.016260163
3/18/2002,1118.75,0.044712721
3/19/2002,1125.75,0.625698324
3/20/2002,1103.75,-1.95425272
3/21/2002,1104.25,0.045300113
3/22/2002,1101,-0.29431741
3/25/2002,1087,-1.271571299
3/26/2002,1093.5,0.597976081
3/27/2002,1096.5,0.274348422
3/28/2002,1100.75,0.387596899
4/1/2002,1096,-0.431523961
4/2/2002,1089.5,-0.593065693
4/3/2002,1081.75,-0.711335475
4/4/2002,1077.25,-0.415992605
4/5/2002,1077,-0.023207241
4/8/2002,1079,0.185701021
4/9/2002,1072,-0.648748842
4/10/2002,1083.5,1.072761194
4/11/2002,1055.5,-2.584217813
4/12/2002,1063.5,0.757934628
4/15/2002,1055.75,-0.728725905
4/16/2002,1081.25,2.415344542
4/17/2002,1079.5,-0.161849711
4/18/2002,1074.5,-0.463177397
4/19/2002,1078.25,0.348999535
4/22/2002,1059.75,-1.715743102
4/23/2002,1054.75,-0.471809389
4/24/2002,1043.25,-1.09030576
4/25/2002,1044,0.071890726
4/26/2002,1023.5,-1.963601533
4/29/2002,1016.5,-0.683927699
4/30/2002,1028.75,1.205115593
5/1/2002,1040,1.093560146
5/2/2002,1036,-0.384615385
5/3/2002,1024.5,-1.11003861
5/6/2002,1003.25,-2.074182528
5/7/2002,999,-0.423623225
5/8/2002,1038,3.903903904
5/9/2002,1025.5,-1.204238921
5/10/2002,1005.5,-1.950268162
5/13/2002,1027,2.138239682
5/14/2002,1050,2.239532619
5/15/2002,1046,-0.380952381
5/16/2002,1050.5,0.430210325
5/17/2002,1056.75,0.594954783
5/20/2002,1045,-1.111899692
5/21/2002,1034.5,-1.004784689
5/22/2002,1035.25,0.072498792
5/23/2002,1048.5,1.279884086
5/24/2002,1034,-1.382927992
5/28/2002,1028,-0.580270793
5/29/2002,1019.25,-0.851167315
5/30/2002,1017.25,-0.196222713
5/31/2002,1019,0.17203244
6/3/2002,990.25,-2.821393523
6/4/2002,993,0.27770765
6/5/2002,1002,0.906344411
6/6/2002,981,-2.095808383
6/7/2002,979.75,-0.127420999
6/10/2002,983.5,0.382750702
6/11/2002,965.75,-1.804778851
6/12/2002,971.75,0.621278799
6/13/2002,961.75,-1.029071263
6/14/2002,960.5,-0.129971406
6/17/2002,987,2.758979698
6/18/2002,995.75,0.886524823
6/19/2002,970.75,-2.510670349
6/20/2002,958.25,-1.287664177
6/21/2002,942.5,-1.643621184
6/24/2002,947.25,0.50397878
6/25/2002,925,-2.348904724
6/26/2002,925.25,0.027027027
6/27/2002,942.5,1.864360984
6/28/2002,940.5,-0.212201592
7/1/2002,919.5,-2.232854864
7/2/2002,898.25,-2.311038608
7/3/2002,903.75,0.612301698
7/5/2002,941.5,4.177040111
7/8/2002,928.75,-1.354221986
7/9/2002,904.5,-2.611036339
7/10/2002,869.25,-3.897180763
7/11/2002,877.5,0.949094047
7/12/2002,867.75,-1.111111111
7/15/2002,871,0.374531835
7/16/2002,853.75,-1.980482204
7/17/2002,855.5,0.204978038
7/18/2002,826,-3.448275862
7/19/2002,794.5,-3.813559322
7/22/2002,769.5,-3.146633103
7/23/2002,747.25,-2.891487979
7/24/2002,794.5,6.323185012
7/25/2002,787.25,-0.9125236
7/26/2002,804.25,2.159415688
7/29/2002,844.25,4.973577868
7/30/2002,856,1.391767841
7/31/2002,862,0.700934579
8/1/2002,834.5,-3.19025522
8/2/2002,815.5,-2.276812463
8/5/2002,784.5,-3.801348866
8/6/2002,811.5,3.4416826
8/7/2002,826.5,1.848428835
8/8/2002,856.25,3.599516031
8/9/2002,858.25,0.233576642
8/12/2002,853,-0.611709875
8/13/2002,835.75,-2.022274326
8/14/2002,868.5,3.918635956
8/15/2002,881,1.439263097
8/16/2002,878.5,-0.283768445
8/19/2002,899.5,2.390438247
8/20/2002,890.25,-1.028349083
8/21/2002,902.75,1.404099972
8/22/2002,911.5,0.969260593
8/23/2002,891.5,-2.194185409
8/26/2002,898,0.729108245
8/27/2002,887,-1.224944321
8/28/2002,867,-2.254791432
8/29/2002,866.5,-0.057670127
8/30/2002,866.5,0
9/3/2002,828.25,-4.414310444
9/4/2002,840.25,1.448837911
9/5/2002,833.75,-0.773579292
9/6/2002,845,1.349325337
9/9/2002,851,0.710059172
9/10/2002,861.75,1.263219741
9/11/2002,856.25,-0.638236147
9/12/2002,839.75,-1.927007299
9/13/2002,841.75,0.238166121
9/16/2002,843.5,0.207900208
9/17/2002,823,-2.430349733
9/18/2002,814.25,-1.063183475
9/19/2002,792,-2.73257599
9/20/2002,792.75,0.09469697
9/23/2002,785,-0.977609587
9/24/2002,771.25,-1.751592357
9/25/2002,791.75,2.65802269
9/26/2002,805,1.673508052
9/27/2002,775.75,-3.633540373
9/30/2002,765.5,-1.321301966
10/1/2002,804.5,5.09470934
10/2/2002,781,-2.921068987
10/3/2002,771,-1.280409731
10/4/2002,756.25,-1.91309987
10/7/2002,739,-2.280991736
10/8/2002,751,1.623815968
10/9/2002,728.75,-2.962716378
10/10/2002,753.5,3.396226415
10/11/2002,789,4.711347047
10/14/2002,792.75,0.475285171
10/15/2002,833.25,5.108798486
10/16/2002,813.25,-2.400240024
10/17/2002,829.5,1.998155549
10/18/2002,833.75,0.512356841
10/21/2002,849.25,1.859070465
10/22/2002,842,-0.853694436
10/23/2002,848.75,0.801662708
10/24/2002,831,-2.091310751
10/25/2002,849.25,2.196149218
10/28/2002,842.25,-0.824256697
10/29/2002,832,-1.216978332
10/30/2002,840.25,0.991586538
10/31/2002,836,-0.505801845
11/1/2002,849,1.555023923
11/4/2002,858,1.060070671
11/5/2002,864.5,0.757575758
11/6/2002,876.25,1.359167149
11/7/2002,853.25,-2.624821683
11/8/2002,842,-1.318488134
11/11/2002,828.25,-1.633016627
11/12/2002,835.25,0.845155448
11/13/2002,836.25,0.119724633
11/14/2002,853,2.002989537
11/15/2002,859.5,0.762016413
11/18/2002,850.5,-1.047120419
11/19/2002,848.5,-0.235155791
11/20/2002,869.25,2.445492045
11/21/2002,886,1.926948519
11/22/2002,879.25,-0.761851016
11/25/2002,880,0.085299972
11/26/2002,862,-2.045454545
11/27/2002,888.5,3.07424594
11/29/2002,886.5,-0.225098481
12/2/2002,885.75,-0.084602369
12/3/2002,874.25,-1.298334745
12/4/2002,869.5,-0.543322848
12/5/2002,859,-1.207590569
12/6/2002,864.25,0.611175786
12/9/2002,840,-2.80590107
12/10/2002,852.5,1.488095238
12/11/2002,852.75,0.029325513
12/12/2002,852.5,-0.029316916
12/13/2002,838,-1.700879765
12/16/2002,861,2.744630072
12/17/2002,853.5,-0.871080139
12/18/2002,843,-1.230228471
12/19/2002,836.25,-0.800711744
12/20/2002,848.25,1.434977578
12/23/2002,848.5,0.029472443
12/24/2002,843,-0.648202711
12/26/2002,842.25,-0.088967972
12/27/2002,823.25,-2.255862274
12/30/2002,829,0.69845126
12/31/2002,830.5,0.180940893
1/2/2003,859,3.43166767
1/3/2003,861.5,0.291036088
1/6/2003,878,1.915264074
1/7/2003,875.25,-0.313211845
1/8/2003,861.5,-1.57097972
1/9/2003,876.25,1.712130006
1/10/2003,878,0.199714693
1/13/2003,878,0
1/14/2003,880.75,0.313211845
1/15/2003,872.5,-0.936701675
1/16/2003,868,-0.515759312
1/17/2003,854.5,-1.555299539
1/21/2003,840,-1.696898771
1/22/2003,829,-1.30952381
1/23/2003,834.5,0.66344994
1/24/2003,811.75,-2.726183343
1/27/2003,798.75,-1.601478288
1/28/2003,806,0.907668232
1/29/2003,812.25,0.775434243
1/30/2003,791.5,-2.554632195
1/31/2003,806.25,1.863550221
2/3/2003,810,0.465116279
2/4/2003,800.75,-1.141975309
2/5/2003,796,-0.593193881
2/6/2003,792,-0.502512563
2/7/2003,782,-1.262626263
2/10/2003,787.5,0.703324808
2/11/2003,781.25,-0.793650794
2/12/2003,768.25,-1.664
2/13/2003,770.5,0.292873414
2/14/2003,788.5,2.33614536
2/18/2003,803,1.838934686
2/19/2003,798.25,-0.591531756
2/20/2003,790.25,-1.002192296
2/21/2003,798.75,1.075608984
2/24/2003,784,-1.846635368
2/25/2003,791.25,0.924744898
2/26/2003,779.25,-1.516587678
2/27/2003,789.75,1.347449471
2/28/2003,792.5,0.348211459
3/3/2003,787,-0.694006309
3/4/2003,773.75,-1.68360864
3/5/2003,781,0.936995153
3/6/2003,773.25,-0.992317542
3/7/2003,780,0.872938894
3/10/2003,759.25,-2.66025641
3/11/2003,751.75,-0.987816925
3/12/2003,757.25,0.731626206
3/13/2003,784.75,3.631561571
3/14/2003,785.5,0.095571838
3/17/2003,813.5,3.56460853
3/18/2003,818.75,0.645359557
3/19/2003,825.25,0.79389313
3/20/2003,827.25,0.242350803
3/21/2003,845.75,2.236325174
3/24/2003,816,-3.51758794
3/25/2003,824.75,1.072303922
3/26/2003,820.5,-0.515307669
3/27/2003,820,-0.060938452
3/28/2003,815.5,-0.548780488
3/31/2003,799.5,-1.961986511
4/1/2003,809.25,1.219512195
4/2/2003,829.75,2.533209762
4/3/2003,825.75,-0.482072914
4/4/2003,831,0.635785649
4/7/2003,829.5,-0.180505415
4/8/2003,830.75,0.150693189
4/9/2003,819.25,-1.384291303
4/10/2003,824.25,0.610314312
4/11/2003,820.75,-0.42462845
4/14/2003,838.5,2.162656107
4/15/2003,846.25,0.924269529
4/16/2003,831.25,-1.772525849
4/17/2003,843.75,1.503759398
4/21/2003,845.5,0.207407407
4/22/2003,862,1.951507983
4/23/2003,870,0.928074246
4/24/2003,862.25,-0.890804598
4/25/2003,851,-1.304726008
4/28/2003,866,1.762632197
4/29/2003,868.5,0.288683603
4/30/2003,868.5,0
5/1/2003,867.5,-0.115141048
5/2/2003,880,1.44092219
5/5/2003,878.75,-0.142045455
5/6/2003,887.25,0.967283073
5/7/2003,882,-0.591715976
5/8/2003,873,-1.020408163
5/9/2003,884.75,1.345933562
5/12/2003,896.75,1.356315343
5/13/2003,895.25,-0.1672707
5/14/2003,892.75,-0.279251606
5/15/2003,898.75,0.67208065
5/16/2003,896.75,-0.222531293
5/19/2003,875,-2.425425146
5/20/2003,871.75,-0.371428571
5/21/2003,874.5,0.315457413
5/22/2003,883.25,1.000571755
5/23/2003,884.75,0.169827342
5/27/2003,902,1.949703306
5/28/2003,904.5,0.277161863
5/29/2003,901.75,-0.304035379
5/30/2003,915.75,1.552536734
6/2/2003,920.75,0.546000546
6/3/2003,924.75,0.434428455
6/4/2003,938.75,1.513922682
6/5/2003,943.25,0.479360852
6/6/2003,940.25,-0.318049298
6/9/2003,929.5,-1.143312949
6/10/2003,939.25,1.048951049
6/11/2003,948.5,0.98482832
6/12/2003,953,0.474433316
6/13/2003,942,-1.154249738
6/16/2003,962.75,2.202760085
6/17/2003,963,0.025967281
6/18/2003,961.75,-0.1298027
6/19/2003,947.25,-1.507668313
6/20/2003,945,-0.237529691
6/23/2003,934.5,-1.111111111
6/24/2003,935,0.053504548
6/25/2003,925.5,-1.016042781
6/26/2003,937,1.242571583
6/27/2003,926.75,-1.093916756
6/30/2003,926.75,0
7/1/2003,934.75,0.863231724
7/2/2003,946.5,1.257020594
7/3/2003,936,-1.109350238
7/7/2003,956,2.136752137
7/8/2003,961,0.523012552
7/9/2003,954.5,-0.676378772
7/10/2003,942.25,-1.283394447
7/11/2003,950.75,0.902096047
7/14/2003,956,0.552195635
7/15/2003,954.5,-0.156903766
7/16/2003,948.5,-0.628601362
7/17/2003,934.25,-1.502372167
7/18/2003,944,1.043617875
7/21/2003,931.5,-1.324152542
7/22/2003,940.25,0.939345142
7/23/2003,941,0.07976602
7/24/2003,933.75,-0.770456961
7/25/2003,950.25,1.767068273
7/28/2003,947.5,-0.289397527
7/29/2003,942.5,-0.527704485
7/30/2003,940,-0.265251989
7/31/2003,942.75,0.292553191
8/1/2003,933,-1.034208433
8/4/2003,933.75,0.080385852
8/5/2003,913,-2.222222222
8/6/2003,918.5,0.602409639
8/7/2003,928,1.034295046
8/8/2003,931.5,0.377155172
8/11/2003,934.75,0.348899624
8/12/2003,943.5,0.936079166
8/13/2003,938.25,-0.556438792
8/14/2003,941.25,0.319744205
8/15/2003,944,0.292164675
8/18/2003,952.25,0.873940678
8/19/2003,956.5,0.446311368
8/20/2003,952.5,-0.418191323
8/21/2003,955.5,0.31496063
8/22/2003,946,-0.994243851
8/25/2003,947.25,0.132135307
8/26/2003,949,0.184745315
8/27/2003,949.25,0.026343519
8/28/2003,954.75,0.579404793
8/29/2003,961.25,0.680806494
9/2/2003,975.5,1.482444733
9/3/2003,980.5,0.512557663
9/4/2003,981.75,0.127485977
9/5/2003,975.75,-0.611153552
9/8/2003,984,0.845503459
9/9/2003,977.5,-0.660569106
9/10/2003,967,-1.074168798
9/11/2003,970.25,0.336091003
9/12/2003,971.5,0.128832775
9/15/2003,967.5,-0.411734431
9/16/2003,982.75,1.57622739
9/17/2003,980.5,-0.228949377
9/18/2003,992.25,1.19836818
9/19/2003,988,-0.428319476
9/22/2003,976.25,-1.189271255
9/23/2003,980.5,0.435339309
9/24/2003,962.25,-1.861295258
9/25/2003,952.75,-0.987269421
9/26/2003,949.5,-0.341117817
9/29/2003,959.25,1.02685624
9/30/2003,949,-1.068543133
10/1/2003,971.5,2.370916754
10/2/2003,974.5,0.308800823
10/3/2003,983.5,0.923550539
10/6/2003,988.5,0.508388409
10/7/2003,992.25,0.379362671
10/8/2003,990,-0.22675737
10/9/2003,993.5,0.353535354
10/10/2003,995.5,0.201308505
10/13/2003,999.5,0.401808137
10/14/2003,1002.5,0.300150075
10/15/2003,999.5,-0.29925187
10/16/2003,1004.25,0.475237619
10/17/2003,992.75,-1.145133184
10/20/2003,1000.25,0.75547721
10/21/2003,998.5,-0.174956261
10/22/2003,985.5,-1.301952929
10/23/2003,983.5,-0.202942669
10/24/2003,985,0.152516523
10/27/2003,985.75,0.076142132
10/28/2003,999.75,1.420238397
10/29/2003,1001.25,0.150037509
10/30/2003,1003.5,0.224719101
10/31/2003,1004.5,0.099651221
11/3/2003,1009.25,0.472872076
11/4/2003,1007.25,-0.198166956
11/5/2003,1008.5,0.124100273
11/6/2003,1013.5,0.495785821
11/7/2003,1005.5,-0.789343858
11/10/2003,1001.25,-0.422675286
11/11/2003,1000.75,-0.049937578
11/12/2003,1012,1.124156882
11/13/2003,1013,0.098814229
11/14/2003,1004,-0.888450148
11/17/2003,998.5,-0.547808765
11/18/2003,987.75,-1.076614922
11/19/2003,996,0.835231587
11/20/2003,987,-0.903614458
11/21/2003,991.25,0.430597771
11/24/2003,1004.5,1.336696091
11/25/2003,1008.25,0.37332006
11/26/2003,1011.75,0.347136127
11/28/2003,1012.75,0.098838646
12/1/2003,1024,1.11083683
12/2/2003,1022,-0.1953125
12/3/2003,1020,-0.195694716
12/4/2003,1024.5,0.441176471
12/5/2003,1017.25,-0.707662274
12/8/2003,1024,0.663553699
12/9/2003,1015.5,-0.830078125
12/10/2003,1015.75,0.024618415
12/11/2003,1027.25,1.132168349
12/12/2003,1028.75,0.14602093
12/15/2003,1023.75,-0.486026731
12/16/2003,1029.75,0.586080586
12/17/2003,1032.5,0.26705511
12/18/2003,1044.75,1.186440678
12/19/2003,1041.75,-0.287150036
